antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'west'}),"frozenset({'food', 'convenience_store', 'store'})",0.23494135285298529,0.08704471293764882,0.01389011376664609,0.05912162162162162,0.6792097949012843,-0.006560288849624875,0.9703223158723733,-0.3816997377123959
frozenset({'midwest'}),"frozenset({'convenience_store', 'point_of_interest', 'store'})",0.1415909692212717,0.08704471293764882,0.015830320134050623,0.11180317658050454,1.2844338594187852,0.003505574863621559,1.0278749743187972,0.2579736037831613
frozenset({'northeast'}),"frozenset({'convenience_store', 'point_of_interest', 'store'})",0.1867889584619455,0.08704471293764882,0.016624040920716114,0.08899905571293674,1.0224521709513574,0.000365049651473659,1.0021452697579993,0.0270030034660247
frozenset({'west'}),"frozenset({'convenience_store', 'point_of_interest', 'store'})",0.23494135285298529,0.08704471293764882,0.01389011376664609,0.05912162162162162,0.6792097949012843,-0.006560288849624875,0.9703223158723733,-0.3816997377123959
frozenset({'midwest'}),"frozenset({'establishment', 'doctor', 'health'})",0.1415909692212717,0.11826439721315812,0.022973807214040038,0.1622547492992837,1.3719661463867099,0.006228636588259513,1.052510416560799,0.3158389900838142
frozenset({'northeast'}),"frozenset({'establishment', 'doctor', 'health'})",0.1867889584619455,0.11826439721315812,0.027956609930328953,0.14966949952785646,1.2655499292664911,0.0058661263517533375,1.0369328188242817,0.2580261007568447
frozenset({'west'}),"frozenset({'establishment', 'doctor', 'health'})",0.23494135285298529,0.11826439721315812,0.030866919481435752,0.13138138138138136,1.1109123665052076,0.0030817220058335613,1.0151009705376606,0.13049847673939893
frozenset({'midwest'}),"frozenset({'establishment', 'doctor', 'point_of_interest'})",0.1415909692212717,0.11826439721315812,0.022973807214040038,0.1622547492992837,1.3719661463867099,0.006228636588259513,1.052510416560799,0.3158389900838142
frozenset({'northeast'}),"frozenset({'establishment', 'doctor', 'point_of_interest'})",0.1867889584619455,0.11826439721315812,0.027956609930328953,0.14966949952785646,1.2655499292664911,0.0058661263517533375,1.0369328188242817,0.2580261007568447
frozenset({'west'}),"frozenset({'establishment', 'doctor', 'point_of_interest'})",0.23494135285298529,0.11826439721315812,0.030866919481435752,0.13138138138138136,1.1109123665052076,0.0030817220058335613,1.0151009705376606,0.13049847673939893
frozenset({'midwest'}),"frozenset({'doctor', 'point_of_interest', 'health'})",0.1415909692212717,0.11826439721315812,0.022973807214040038,0.1622547492992837,1.3719661463867099,0.006228636588259513,1.052510416560799,0.3158389900838142
frozenset({'northeast'}),"frozenset({'doctor', 'point_of_interest', 'health'})",0.1867889584619455,0.11826439721315812,0.027956609930328953,0.14966949952785646,1.2655499292664911,0.0058661263517533375,1.0369328188242817,0.2580261007568447
frozenset({'west'}),"frozenset({'doctor', 'point_of_interest', 'health'})",0.23494135285298529,0.11826439721315812,0.030866919481435752,0.13138138138138136,1.1109123665052076,0.0030817220058335613,1.0151009705376606,0.13049847673939893
frozenset({'midwest'}),"frozenset({'food', 'point_of_interest', 'establishment'})",0.1415909692212717,0.3715054237587089,0.05401710909251257,0.38150109000311433,1.026905842028561,0.0014152960715577145,1.016161170347828,0.030522611263645607
frozenset({'midwest'}),"frozenset({'food', 'establishment', 'restaurant'})",0.1415909692212717,0.24177617073816032,0.03276303024958109,0.23139208969168484,0.9570508499048019,-0.0014702920998427016,0.986489755170084,-0.04968147467763104
frozenset({'midwest'}),"frozenset({'food', 'store', 'establishment'})",0.1415909692212717,0.17201693271011553,0.027295175941441045,0.19277483649953286,1.1206736073151515,0.0029391317165455115,1.0257151346712265,0.12544081683156622
frozenset({'northeast'}),"frozenset({'food', 'point_of_interest', 'establishment'})",0.1867889584619455,0.3715054237587089,0.07302231237322515,0.3909348441926346,1.052299156866536,0.0036292012063722234,1.031900397270585,0.061115616684662845
frozenset({'northeast'}),"frozenset({'food', 'establishment', 'restaurant'})",0.1867889584619455,0.24177617073816032,0.04925478437251962,0.2636921624173749,1.0906457886743075,0.0040936652594211545,1.0297647132905268,0.10220229271144263
frozenset({'northeast'}),"frozenset({'food', 'store', 'establishment'})",0.1867889584619455,0.17201693271011553,0.0319693094629156,0.17115203021718606,0.9949719921213395,-0.00016155423582543682,0.9989565004386074,-0.006175774160785465
frozenset({'prairie provinces'}),"frozenset({'food', 'point_of_interest', 'establishment'})",0.053355675103624656,0.3715054237587089,0.019666637269600495,0.3685950413223141,0.9921659759177969,-0.0001552854197035755,0.9953906246753432,-0.008271920402627003
frozenset({'west'}),"frozenset({'food', 'point_of_interest', 'establishment'})",0.23494135285298529,0.3715054237587089,0.08038627744951053,0.3421546546546546,0.9209950454905943,-0.006895709400582109,0.9553834813733519,-0.10082046981850082
frozenset({'west coast'}),"frozenset({'food', 'point_of_interest', 'establishment'})",0.09202751565393774,0.3715054237587089,0.03241026545550754,0.35218016291327264,0.9479812147830501,-0.0017784557449698132,0.9701687726446556,-0.05699067171037749
frozenset({'prairie provinces'}),"frozenset({'food', 'establishment', 'restaurant'})",0.053355675103624656,0.24177617073816032,0.012214480994796719,0.22892561983471074,0.94684939022644,-0.0006856498189070463,0.983334226588238,-0.05597863876074331
frozenset({'west'}),"frozenset({'food', 'establishment', 'restaurant'})",0.23494135285298529,0.24177617073816032,0.05613369785695388,0.23892642642642642,0.9882132953672257,-0.0006695227838838594,0.9962556257230781,-0.015350712945724737
frozenset({'west coast'}),"frozenset({'food', 'establishment', 'restaurant'})",0.09202751565393774,0.24177617073816032,0.02151865243848664,0.2338284619070436,0.967127824024792,-0.000731407898868535,0.9896267239959097,-0.036083711886299386
frozenset({'west'}),"frozenset({'food', 'store', 'establishment'})",0.23494135285298529,0.17201693271011553,0.0312637798747685,0.13307057057057056,0.7735899511405792,-0.009150111009766981,0.9550755103962989,-0.27669974956159177
frozenset({'west coast'}),"frozenset({'food', 'store', 'establishment'})",0.09202751565393774,0.17201693271011553,0.014507452156274804,0.15764254911356013,0.9164362288637058,-0.0013228388114477092,0.9829355298259322,-0.09126043426726867
frozenset({'midwest'}),"frozenset({'establishment', 'point_of_interest', 'health'})",0.1415909692212717,0.20870447129376488,0.037393068171796454,0.26409218312052324,1.2653882376520655,0.007842399800499205,1.0752644700278124,0.24432257637743993
frozenset({'northeast'}),"frozenset({'establishment', 'point_of_interest', 'health'})",0.1867889584619455,0.20870447129376488,0.043434165270306024,0.2325306893295562,1.1141624704448925,0.004450474450992684,1.0310451736695208,0.1260002961679285
frozenset({'prairie provinces'}),"frozenset({'establishment', 'point_of_interest', 'health'})",0.053355675103624656,0.20870447129376488,0.011244377811094454,0.21074380165289258,1.0097713783824842,0.00010880984807057695,1.0025838635963817,0.010222236835856224
frozenset({'west'}),"frozenset({'establishment', 'point_of_interest', 'health'})",0.23494135285298529,0.20870447129376488,0.05353205750066144,0.22785285285285284,1.091748784491231,0.004498746668437283,1.0247988762632039,0.10984565278285516
